hotelName,url,coordinates,score,description,city,longitude,latitude
Château Saint Gilles,https://www.booking.com/hotel/fr/chateau-saint-gilles.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.712469,49.249366"," 9,7 ","Situé à Bayeux, à 4 km du musée Baron Gérard, le Château Saint Gilles propose un restaurant, un parking privé gratuit, un bar et un salon commun. ",Bayeux,-0.712469,49.249366
Manoir Sainte Victoire,https://www.booking.com/hotel/fr/manoir-sainte-victoire.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.705759599804878,49.2764917090797"," 9,7 ","Doté d'un jardin et d'une connexion Wi-Fi gratuite, le Manoir Sainte Victoire propose des hébergements bien situés à Bayeux, à proximité du musée Baron Gérard, de la cathédrale Notre-Dame de Bayeux et...",Bayeux,-0.705759599804878,49.2764917090797
"Hôtel particulier ""le clos de la croix""",https://www.booking.com/hotel/fr/particulier-quot-le-clos-de-la-croix-quot.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.701677,49.277964"," 9,8 ","Offrant une vue sur le jardin, l'Hôtel particulier ""le clos de la croix"" est situé à Bayeux. Il propose un salon commun, un jardin et une terrasse. ",Bayeux,-0.701677,49.277964
Le Petit Matin,https://www.booking.com/hotel/fr/le-petit-matin.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.709055364131927,49.2760613343073"," 9,5 ",Cette maison d'hôtes occupe un bâtiment du XVIIIème siècle dans le quartier historique de Bayeux. ,Bayeux,-0.709055364131927,49.2760613343073
Le Chat Qui Veille,https://www.booking.com/hotel/fr/gite-6-47-9-personnes-bayeux.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.714551,49.284642"," 9,8 ","Situé à 1 km de la cathédrale Notre-Dame de Bayeux, Situé à Bayeux, l'établissement Le Chat Qui Veille dispose d'un barbecue et d'un jardin. ",Bayeux,-0.714551,49.284642
Villa Lara Hotel,https://www.booking.com/hotel/fr/villa-lara-ha-tel.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.700964480638504,49.2755188580872"," 9,7 ","La Villa Lara Hotel est un petit boutique hôtel de luxe situé dans le centre historique de Bayeux, en face de la cathédrale du XIe siècle et à seulement 2 minutes à pied de la Tapisserie de Bayeux. ",Bayeux,-0.700964480638504,49.2755188580872
La Colline,https://www.booking.com/hotel/fr/la-colline-bayeux.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.698704700000008,49.2739941"," 9,6 ","La Colline est située dans le centre-ville de Bayeux et dispose d'une connexion Wi-Fi et d'un parking gratuits, ainsi que d'un jardin avec une terrasse. ",Bayeux,-0.698704700000008,49.2739941
Clos de Bellefontaine B&B,https://www.booking.com/hotel/fr/chambres-d-ha-tes-clos-de-bellefontaine-bayeux.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.694861114025116,49.2726716350644"," 9,7 ","Le Clos de Bellefontaine occupe une maison du XIXe siècle dans un parc de 2 000 m², située à seulement 200 mètres du musée de la Tapisserie de Bayeux et à 6 km d'Omaha Beach. ",Bayeux,-0.694861114025116,49.2726716350644
Ferme De La Fontaine,https://www.booking.com/hotel/fr/ferme-de-la-fontaine.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.7076096534729,49.2658272151273"," 9,8 ","Dotée d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, la Ferme De La Fontaine propose un hébergement à Bayeux, à seulement 1,2 km du musée de la Bataille de Normandie. ",Bayeux,-0.7076096534729,49.2658272151273
LOGIS DU GRAND PIN,https://www.booking.com/hotel/fr/logis-du-grand-pin.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.6698477,49.2520036"," 9,6 ","Offrant une vue sur le jardin, le LOGIS DU GRAND PIN est situé à Bayeux, à 3,9 km du musée de la Tapisserie de Bayeux. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. ",Bayeux,-0.6698477,49.2520036
Domaine de Bayeux,https://www.booking.com/hotel/fr/domaine-de-bayeux.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.698510100000021,49.2723256"," 9,4 ",Le Domaine de Bayeux occupe une maison du XVIIIe siècle avec un parc arboré dans le centre de Bayeux. ,Bayeux,-0.698510100000021,49.2723256
Hotel Particulier de Sainte Croix,https://www.booking.com/hotel/fr/de-sainte-croix.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.708775060329685,49.2799037449132"," 9,6 ","Doté d'un jardin, l'Hotel Particulier de Sainte Croix propose un hébergement à Bayeux avec une connexion Wi-Fi gratuite et une vue sur la ville. ",Bayeux,-0.708775060329685,49.2799037449132
Belle Malouine,https://www.booking.com/hotel/fr/appartement-dans-belle-demeure-malouine.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9zdG1hbG9IDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkYjk0OWI4YjEtN2IxMS00ZjI3LWI4YWMtZDVlMzIyNmIxOTZm2AIF4AIB&sid=8b003b626a4290971b4926e35cb57ee0&dest_id=-1466824&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=04db3766e5150141&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-1.96957705,48.615808775324"," 9,6 ","Situé à Saint-Malo, en Bretagne, à moins de 6 km du terminal ferry du Naye, l'établissement Belle Malouine propose des hébergements avec une connexion Wi-Fi gratuite, un barbecue, un jardin et un...",StMalo,-1.96957705,48.615808775324
La Citadine,https://www.booking.com/hotel/fr/la-citadine.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.709076999999979,49.280064"," 9,6 ",L'établissement La Citadine est un hébergement indépendant situé dans le centre ville de Bayeux. Il dispose d'une chambre séparée et d'une connexion Wi-Fi gratuite. ,Bayeux,-0.709076999999979,49.280064
Château de la Ferrière,https://www.booking.com/hotel/fr/chateau-de-la-ferriere.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.698986351490021,49.3044367676721"," 9,6 ","Situé à 10 km de la plage d'Arromanches, le Château de la Ferrière propose un hébergement avec petit-déjeuner dans un château du XVIIIe siècle, installé dans un domaine de 14 hectares doté d'un jardin...",Bayeux,-0.698986351490021,49.3044367676721
Au cœur du centre historique,https://www.booking.com/hotel/fr/au-coeur-du-centre-historique-bayeux.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.706744,49.274074"," 9,4 ","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'hébergement Au cœur du centre historique est situé à Bayeux, à seulement 1 km de la cathédrale Notre-Dame de Bayeux et à 10...",Bayeux,-0.706744,49.274074
Le 32 Bis,https://www.booking.com/hotel/fr/le-cocon-bayeux.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.702728667476663,49.2773252212136"," 9,6 ","Doté d'une terrasse, l'établissement Le 32 Bis est situé à Bayeux, à 150 mètres du musée Baron Gérard, à 500 mètres du musée de la Tapisserie de Bayeux et à moins de 200 mètres de la cathédrale...",Bayeux,-0.702728667476663,49.2773252212136
appartement l'étoile,https://www.booking.com/hotel/fr/appartement-l-39-etoile.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.7077088,49.2789364"," 9,5 ","Doté d'un court de tennis, l'appartement l'étoile propose un hébergement à Bayeux avec une connexion Wi-Fi gratuite et une vue sur la ville. ",Bayeux,-0.7077088,49.2789364
Apartment Centre Historique Bayeux,https://www.booking.com/hotel/fr/apartment-centre-historique-bayeux.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.702738324177744,49.2763521818716"," 9,6 ","Doté d'une connexion Wi-Fi gratuite, l'Apartment Centre Historique Bayeux est situé à Bayeux, à 100 mètres du musée Baron Gérard, à moins de 1 km de la cathédrale Notre-Dame de Bayeux et à 16 minutes...",Bayeux,-0.702738324177744,49.2763521818716
Le 32Bis suite,https://www.booking.com/hotel/fr/le-32bis-suite.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.702737415344,49.277377098408"," 9,5 ","Situé à Bayeux, à 300 mètres du musée Baron Gérard, à 700 mètres du musée de la Tapisserie de Bayeux et à moins de 1 km de la cathédrale Notre-Dame de Bayeux, Le 32Bis suite propose un hébergement...",Bayeux,-0.702737415344,49.277377098408
"Le Tardif, Noble Guesthouse",https://www.booking.com/hotel/fr/tardif-noble-guesthouse.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.70200115442276,49.2745441358236"," 9,5 ","Le Tardif, Noble Guesthouse occupe un manoir privé datant du XVIIIe siècle situé dans l'ancien jardin botanique de Bayeux. Il propose des chambres ornées de mobilier d'époque et de parquet vernis. ",Bayeux,-0.70200115442276,49.2745441358236
La Plus Petite Maison De France,https://www.booking.com/hotel/fr/tour-de-l-39-islet.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.701099932193756,49.2766197723452"," 9,4 ","L'établissement La Plus Petite Maison De France est situé à Bayeux, à 600 mètres du musée de la Tapisserie de Bayeux, du musée Baron Gérard et à moins de 1 km de la cathédrale Notre-Dame de Bayeux. ",Bayeux,-0.701099932193756,49.2766197723452
Le Grand Arbre,https://www.booking.com/hotel/fr/le-grand-arbre.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkNzJiZjQ1YTAtNjdjMy00OGRlLWEzNjMtODhlMTU3ZThiN2I02AIF4AIB&sid=82d24b2037abfb1913c78fe3322498f0&dest_id=-1410836&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=793c3766b86e013f&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-0.690543299999945,49.273359"," 9,6 ","Situé à Bayeux, en Basse-Normandie, à 800 mètres du musée de la Tapisserie, l'établissement Le Grand Arbre dispose d'une terrasse bien exposée et offre une vue sur le jardin. ",Bayeux,-0.690543299999945,49.273359
Le Pilo,https://www.booking.com/hotel/fr/le-pilori.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9zdG1hbG9IDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkYjk0OWI4YjEtN2IxMS00ZjI3LWI4YWMtZDVlMzIyNmIxOTZm2AIF4AIB&sid=8b003b626a4290971b4926e35cb57ee0&dest_id=-1466824&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=04db3766e5150141&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-2.0256258,48.648992"," 9,7 ","Situé à Saint-Malo, à seulement 2,9 km de la plage de Rochebonne, l'établissement Le Pilo propose un hébergement en bord de mer avec connexion Wi-Fi gratuite. ",StMalo,-2.0256258,48.648992
L'Emeraude,https://www.booking.com/hotel/fr/l-39-emeraude-saint-malo.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9zdG1hbG9IDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkYjk0OWI4YjEtN2IxMS00ZjI3LWI4YWMtZDVlMzIyNmIxOTZm2AIF4AIB&sid=8b003b626a4290971b4926e35cb57ee0&dest_id=-1466824&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=04db3766e5150141&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-2.025939569312,48.647836427826"," 9,6 ","Offrant une vue sur la ville et doté d’une connexion Wi-Fi gratuite, L’Emeraude est situé dans le centre de Saint-Malo, à seulement 300 mètres du terminal ferry Cale de Dinan et à 500 mètres du Grand...",StMalo,-2.025939569312,48.647836427826
Villa Saint Raphaël,https://www.booking.com/hotel/fr/villa-saint-raphael-saint-malo.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9zdG1hbG9IDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkYjk0OWI4YjEtN2IxMS00ZjI3LWI4YWMtZDVlMzIyNmIxOTZm2AIF4AIB&sid=8b003b626a4290971b4926e35cb57ee0&dest_id=-1466824&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=04db3766e5150141&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-2.01449300000002,48.6292419"," 9,7 ","La Villa Saint Raphaël vous accueille dans une villa rénovée datant du XIXe siècle, à 5 minutes en voiture du centre de Saint-Malo et à 100 mètres de la plage. ",StMalo,-2.01449300000002,48.6292419
Capitainerie Clos Morin,https://www.booking.com/hotel/fr/capitainerie-clos-morin.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9zdG1hbG9IDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkYjk0OWI4YjEtN2IxMS00ZjI3LWI4YWMtZDVlMzIyNmIxOTZm2AIF4AIB&sid=8b003b626a4290971b4926e35cb57ee0&dest_id=-1466824&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=04db3766e5150141&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-2.00908,48.618692"," 9,6 ","Situé à Saint-Malo, le Capitainerie Clos Morin propose une connexion Wi-Fi gratuite, un bar, un salon commun et un jardin. ",StMalo,-2.00908,48.618692
Le Brise-Lames,https://www.booking.com/hotel/fr/le-brise-lames.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9zdG1hbG9IDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkYjk0OWI4YjEtN2IxMS00ZjI3LWI4YWMtZDVlMzIyNmIxOTZm2AIF4AIB&sid=8b003b626a4290971b4926e35cb57ee0&dest_id=-1466824&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=04db3766e5150141&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-2.023945,48.649771"," 9,6 ","L'appartement Le Brise-Lames est situé à Saint-Malo, à 400 mètres du casino de Saint-Malo et à 5 minutes à pied du ferry Cale de Dinan. Cet hébergement donne sur la mer et la ville. ",StMalo,-2.023945,48.649771
Emeraude,https://www.booking.com/hotel/fr/emeraude-saint-malo.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9zdG1hbG9IDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AsyTy4oGwAIB0gIkYjk0OWI4YjEtN2IxMS00ZjI3LWI4YWMtZDVlMzIyNmIxOTZm2AIF4AIB&sid=8b003b626a4290971b4926e35cb57ee0&dest_id=-1466824&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815564&srpvid=04db3766e5150141&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"-2.008628,48.65428"," 9,4 ","Situé en front de mer, le logement Emeraude se trouve à Saint-Malo, à 1,5 km de la plage de Rochebonne et à moins de 1 km du Palais du Grand Large. ",StMalo,-2.008628,48.65428
